,品牌,功能性,尺码,面料分类,图案,领型,颜色,袖型,填充物,细分风格,基础风格,厚薄,适用场景,衣长,服饰工艺,适用对象,男装-穿着方式,面料功能,充绒量,含绒量,穿搭方式,上市时间,绒子含量,货号,上市年份季节,销售渠道类型,材质成分,款式细节,吊牌价,棉致,M L XL 2XL 3XL,其他/other,连帽,黑色 白色 蓝色 尺码推荐（默认黑色）,收口袖,鸭绒,JSWZFS-JS7712,潮,青春流行,常规,其他休闲,常规款,青年,外穿,保暖隔热,90%,2023-11,聚酯纤维100%,Semir/森马,M  100-120斤 L  120-140斤 XL  140-160斤 2XL  160-180斤 3XL  180-210斤,涂层布,纯色,黑色 咖啡 >点击查看尺寸<拍此默认发黑色,白鸭绒,加厚,青少年,2023,功能,尺寸,衣门襟,颜色分类,款号,服装款式细节,性别,运动户外项目,是否商场同款,面料材质,运动系列,S  80-100斤 M  100-120斤 L  120-140斤 XL  140-160斤 2XL  160-180斤 3XL  180-210斤,黑色 米白色 灰色 >点击查看尺寸<拍此默认发黑色,长款,90%(含)-95%(不含),材质,产地,价格区间,无帽立领,黑色 米白色 咖啡 >点击查看尺寸<拍此默认发黑色,S（90-110斤）【森马集团】 M（110-130斤）【森马集团】 L（130-150斤）【森马集团】 XL（150-170斤）【森马集团】 2XL（170-190斤）【森马集团】 3XL（190-210斤）【森马集团】 4XL（210-230斤）【森马集团】,黑色 藏青色 杏色 深灰色 卡其色 紫色 墨绿色 粉色 灰绿色 >点击查看尺码< 拍此默认发黑色,短款,85%,80%(含)-85%(不含),黑色 米白色 >点击查看尺寸<拍此默认发黑色,门襟,适用季节,版型,材质工艺,下摆设计,服装口袋样式,主要功能,商品系列,服装版型,适应项目,蓬松度,是否使用环保材质,袖长,NASA GOOD,4XL 5XL 6XL M L XL 2XL 3XL,聚酯/聚酰胺复合纤维,727灰色 727绿色 728黑色 728灰色 728蓝色,727,拉链装饰,免烫处理,100g(含)-150g(不含),85%(含)-90%(不含),黑色 米白 咖啡 >点击查看尺寸<拍此默认发黑色,左卫摩尼,可脱卸领,可脱卸帽,白色 黑色 红色 蓝色,外观散口内里收口,白鹅绒,899,精致韩风,带毛领,250g(含)-300g(不含),2023年,其它（服饰）,4XL S M L XL 2XL 3XL,白色小C【连帽款】 黑色小C【连帽款】 白色小C【立领款】 黑色小C【立领款】 白色长标【连帽款】 黑色长标【连帽款】 白色长标【立领款】 黑色长标【立领款】,8899,时尚都市,罗纹底摆,150g(含)-200g(不含),799元,S M L XL 2XL 3XL,黑色 紫色 卡其色 米杏色 >点击查看尺寸<拍此默认发黑色>,黑色 深灰色 卡其色 紫色 米杏色 清灰色 枯草绿 >点击查看尺寸<拍此默认发米杏色,面料科技,里料材质,黑色 白色 紫色 深灰 粉色 7705黑色 7705白色 7712黑色 7712白色 3987黑色 9977黑色 9977杏色 9977紫色 9977绿色 >点击查看尺寸<拍此默认发9977黑色,青春活力,多口袋,2023-12,其他,白色 黑色 灰色,JSWZFS-JS1266,SNOW FLYING/雪中飞,M【建议体重90-110斤】 L【建议体重110-130斤】 XL【建议体重120-140斤】 2XL【建议体重140-160斤】 3XL【建议体重170-190斤】 4XL【建议体重180-210斤】,藏青【经典立领款】 黑色【经典立领款】 雾兰【经典立领款】 灰色【经典立领款】 藏青【经典连帽款】 黑色【经典连帽款】 雾兰【经典连帽款】 灰色【经典连帽款】,X00143285F-XY,商务休闲,肩章,100g以下（不含）,杏色 黑色 绿色 紫色 橙色 黑/杏色 >点击查看尺寸<拍此默认发黑色,中长款,Mexican/稻草人,保暖,涤纶,中国,201-500元,NY01 黑色【尺码偏大】短款,2023年冬季,2580,城市户外,宽松型,男女同款,徒步,100g-250g,450,适用年龄,风格,通勤,领子,4XL 5XL M L XL 2XL 3XL,2028雾蓝 2028黑色 2028卡其 2210雾蓝 2210卡其色 2210摩登灰 2210黑色 2209卡其 2209黑色 2209雾蓝,灰鸭绒,ah2210,中年,防水,50%,50%(含)-55%(不含),黑色 白色 深灰色 紫色 粉色 >点击查看尺寸<拍此默认发黑色,jxhx,官方旗舰店,咖啡色 黑色 深灰色 浅灰 浅绿,N8805,情侣,翻领,黑色 卡其色 绿色 >点击查看尺寸<拍此默认发黑色,旗卓林,4XL 5XL 6XL 7XL 8XL M L XL 2XL 3XL,菱形,黑色 宝蓝色 灰色,2078#-1,英式学院,旅游,装饰袢,大码,80%,新型聚酯纤维100%,黑色 绿色 绣红色 >点击查看尺寸<拍此默认发黑色,2022,黑色 白色 >点击查看尺寸<拍此默认发黑色,170/88A 175/92A 180/96A 185/100A 190/104A,黑色|8056 藏青色|5019,X30146633F,2023年秋季,涤纶含量,Tagkita/她及其他,条纹,白色 黑色 灰色 白色2件装 黑色2件装 灰色2件装,字母勾勾- 羽绒AA-MY2292款,2022年,4XL M L XL 2XL 3XL,686蓝色 686橙色 2191黑色 2191白色 2223黑色 2223白色,2191,200g(含)-250g(不含),黑色 灰色 米杏色 >点击查看尺寸<拍此默认发黑色,Romon/罗蒙,黑色 白色 卡其色 薄荷蓝,LM-FZL232,印花,170/88A 175/92A 180/96A 185/100A 190/104A 195/108A,黑色连帽 蓝色连帽,散口袖,X101453443FW,商务绅士,2023-04,黑色 卡其色 深灰色 紫色 清灰色 米杏色 枯草绿 >点击查看尺寸<拍此默认发黑色>,160/80A/XS 165/84A/S 170/88A/M 175/92A/L 180/96A/XL 185/100A/XXL 155/76A/XXS 185/104B/XXXL,A款黑色灰鸭绒-张新成同款 A款晨灰白鸭绒-张新成同款 A款品灰灰鸭绒-张新成同款 A款灰蓝白鸭绒-张新成同款 A款米黄白鸭绒-张新成同款 A款卡其白鸭绒-张新成同款 A款灰白白鸭绒-张新成同款 B款晨灰22年85绒子 B款牛仔蓝22年85绒子 B款黑色22年85绒子 B款杏黄22年85绒子 B款松石绿22年85绒子 C款灰蓝(白鸭绒)  老品清仓 C款灰白(白鸭绒)  老品清仓,109723113201,辑行,2023-10,559元,黑色 白色 咖啡色 >点击查看尺寸<拍此默认发咖啡色,希尼威登,7107 黑色 7107 军绿色 7107 咖啡色 7107 果绿色,7107,聚酰胺纤维(锦纶)100%,NY 黑色-90%白鸭绒 NY 焦糖色-90%白鸭绒 NY 紫色-90%白鸭绒,1099,810,男,徒步 自驾 露营,600,黑色 墨绿色 紫色 浅卡其 棕色 >点击查看尺寸<拍此默认发黑色,XTEP/特步,保暖 防风,立领,拉链,梦田绿 奶灰色,829,978429190054,2022年冬季,综合训练,男子训练,170/M【80-115斤】 175/L【115-130斤】 180/XL【130-145斤】 185/2XL【145-160斤】 190/3XL【160-180斤】 195/4XL【180-200斤】,雾蓝/连帽款 黑色/连帽款 灰色/连帽款 藏青/连帽款 雾蓝/立领款 黑色/立领款 灰色/立领款 藏青/立领款,X201418057F,薄,上班,主材质含量,160/80A/XS 165/84A/S 170/88A/M 175/92A/L 180/96A/XL 185/100A/XXL 155/76A/XXS,字母数字,A款卡其 (灰鸭绒) 50601  三防 A款浅灰 (灰鸭绒) 20001   三防 A款粉红 (灰鸭绒) 60001  三防 A款黑色 (灰鸭绒) 90001  三防 A款本白 (白鸭绒) 10101  三防 A款冰蓝 (灰鸭绒) 80900  三防 B款奶白(白鸭绒)10534 B款晨灰(白鸭绒)20154 B款驼色(白鸭绒)50109 C款橡皮粉（白鸭绒）61214 C款奶白（白鸭绒）10534 C款茶灰（灰鸭绒）20707 D款象牙白(白鸭绒)10404 D款翠绿(灰鸭绒)40222 D款粉紫(白鸭绒)70093 E款本白(白鸭绒) E款粉紫(白鸭绒) E款翠绿(灰鸭绒),107823113201,yaloo/雅鹿,黑色 墨绿 深灰,YH701X00308-N,运动,170/M 175/L 180/XL 185/XXL 190/XXXL 195/4XL,黑色 酒红,Y2507X14070,170/M 175/L 180/XL 185/2XL 190/3XL 195/4XL,黑色 卡其色 雾蓝色,鹅绒,聚酰胺纤维(锦纶)81.1% 聚氨酯弹性纤维(氨纶)18.9%,石墨黑 香槟杏 牛油果绿 >点击查看尺寸<拍此默认发石墨黑,可脱卸内胆,170 175 180 185 190 195,不可拆卸内胆-藏青色 不可拆卸内胆-黑色 不可拆卸内胆-灰色 可拆卸内胆-藏青色 可拆卸内胆-黑色 雪中飞高端鹅绒商务系列,XF-46854646544,JEEP/吉普,M【建议80-100斤】 L【100-115斤】 XL【115-130斤】 2XL【130-145斤】 3XL【145-160斤】 4XL【160-180斤】 5XL【180-200斤】,YR12黑色 YR12豆灰 YR12卡其,JP22,300g及以上（含）,2023冬季,街头,面料,流行元素/工艺,170/88A（M） 175/92A（L） 180/96A（XL） 185/100A（2XL） 190/104A（3XL）,几何图案,753国风黑 753国风绿 753国风咖 753纯黑 733黑色 733卡其,170/M【建议100-120斤】 175/L【建议120-140斤】 180/XL【建议140-155斤】 185/2XL【建议155-170斤】 190/3XL【建议170-185斤】 195/4XL【建议185-200斤】,卡其色 灰色 藏青,LM-8359,黑色 军绿 米白,X10148505F,黑色 藏青,XF-468556544,多材质拼接,传写,M（130-145斤） L（145-160斤） XL（160-175斤） 2XL（175-190斤） 3XL（190-210斤）,黑色（连帽） 灰色（连帽） 军绿（连帽） 黑色（隐藏帽立领） 绿色（隐藏帽立领） 蓝色（隐藏帽立领）,欧美简约,湖绿【高品09毛领款】 青灰【高品09毛领款】 黑色【高品09毛领款】,可拆卸毛领,黑色狐狸毛领 蓝色狐狸毛领 卡其色狐狸毛领 黑色无毛领 蓝色无毛领 卡其色无毛领,2118款,老年,抗菌,防水 保暖,军绿色【尺码偏大】加厚 黑色【尺码偏大】加厚 白色【尺码偏大】加厚,2582,徒步 登山 自驾,200g-300g,HLA/海澜之家,165/84A/S 170/88A/M 175/92A/L 180/96A/XL 185/100A/XXL 190/104A/XXXL 195/108A/XXXXL,轻暖便携-黑色Z1 轻暖便携-藏青X6 轻暖便携-中绿X7 轻暖便携-藏青16 轻暖便携-中蓝15 轻暖便携-黑色17 轻暖便携-浅灰14 轻暖便携-卡其55 轻暖便携-中绿57 轻暖便携-深橙56,HWRAJ4D804A,基础大众,黑色 棕杏色,X301410019F,165/S【80-105斤】 170/M【105-120斤】 175/L【120-135斤】 180/XL【135-150斤】 185/XXL【150-165斤】 190/3XL【165-180斤】 195/4XL【180-200斤】,黑色/脱卸款 鲜橙色/脱卸款 自然绿|/脱卸款,X201415747FF,米白色 黑色 蓝色 黄色 果绿色 >点击查看尺寸<拍此默认发黑色 黑 灰,年份/季节,甜美,170/88A(80-115斤) 175/92A(115-130斤) 180/96A(130-145斤) 185/100A(145-160斤) 190/104A(160-175斤),黑色/大口袋 黄色/大口袋 米色/大口袋 黑色/拉链款 黄色/拉链款 米色/拉链款,X301417833F,BENMYSHOWER,M L XL 2XL,灰色 黑色 绿色,22DYR3017L,155/76A/XXS 160/80A/XS 165/84A/S 170/88A/M 175/92A/L,奶白第二批 松石绿第二批 品灰第二批 晨灰第二批 黑色第二批 晨灰第一批 奶白第一批 黑色第一批 驼色第一批 松石绿第一批,109722113140,2022-10,170/M 175/L 180/XL 185/XXL 190/XXXL,黑色 卡其色 咖色,X201415747FFF,日常,黑色 深灰色 卡其色 紫色 9977耀夜黑 9977白色 9977矿石紫 7502暮光黑 7502燕麦白 7502月岩灰 7503暮光黑 7503白玺色 7503松石绿 青灰色 米杏 枯草绿 >点击查看尺寸<拍此默认发黑色,毛领颜色,时尚森吧,黑色 灰色 灰白色 黑绿 浅粉 黑灰 姜黄,GJH-2086-1017,拼色,冈狄斯,XS S M L XL 2XL,黑色 仙米色 蔚蓝色,G9067-1,聚酰胺纤维(锦纶)95% 聚氨酯弹性纤维(氨纶)5%,其它/other,黑色+黑色（男女同款）,0179,亮面,170/88A 175/92A 180/96A 185/100A 190/104A 195/108A 雪中飞羽绒服,渐变,蓝色 渐变色,X201415747F,徽章,藏青X6(鸭绒连帽) 中绿X7(鸭绒连帽) 黑色Z1(鸭绒连帽) 轻暖便携-藏青16（立领鸭绒） 轻暖便携-黑色17（立领鸭绒） 轻暖便携-卡其55（立领鸭绒） 轻暖便携-浅灰14（立领鸭绒） 轻暖便携-深橙56（立领鸭绒） 轻暖便携-中蓝15（立领鸭绒） 轻暖便携-中绿57（立领鸭绒）,M/170 L/175 XL/180 2XL/185 3XL/190 4XL/195,黑色 灰色 墨绿色,165/84A/S 170/88A/M 175/92A/L 180/96A/XL 185/100A/XXL,晨灰（灰鸭绒）20146 贝壳卡（灰鸭绒）50255 黑色（灰鸭绒）90001 灰色调00322 土灰绿40969,10-1723113123,黑色 苔绿 橄榄绿 墨绿（HD1320） 黑色（HD1320） 米杏（HD1320） 咖啡（W-971） 灰色（W-971） 草绿（W-971）,21Y3M0521,Camel/骆驼,保暖 其他/other,S M L XL XXL XXXL,501-1000元,DBY110070，白色 DBY120085，红色 DBY120085，深蓝 DBY222069，黑色 DBY222069，墨绿 DBY515064，灰色 DBY515087，灰绿 DBY533139A，灰绿 DBY533139A，深蓝 A1W2PN121B，宁静灰，男 A1W2PN121B，黑色 A1W2PN121B， 深蓝，男 梦幻紫，女，A1W1PN113B 黑色，女，A1W1PN113B,3456.00,2022秋季,A1W1NT107,女,露营,PU,鸭鸭,25-29周岁,S M L,记忆面料,韩版,白色 咖啡色 黑色 粉色,聚酯纤维,23AW356,96%及以上,长袖,直筒型,口袋 拉链,100g以下,蓝色 黑色 JS7702黑色 JS7702蓝色 JS7702白色 米色 >点击查看尺寸<拍此默认发黑色,155/76A/XXS 160/80A/XS 165/84A/S 170/88A/M 175/92A/L 180/96A/XL 185/100A/XXL,C款黑色90001-灰鸭绒  张新成同款 C款灰蓝80215-白鸭绒    张新成同款 C款灰白10809-白鸭绒  张新成同款 C款晨灰20154-白鸭绒  张新成同款 C款品灰20226-灰鸭绒  张新成同款 C款米黄30208-白鸭绒  张新成同款 C款卡其50674-白鸭绒  张新成同款 A款黑色90001-灰鸭绒   宽松防水 A款晨灰20113-白鸭绒  宽松防水 A款杏黄30521-白鸭绒  宽松防水 A款牛仔蓝80317-白鸭绒  宽松防水 A款中灰20412-灰鸭绒  宽松防水 A款松石绿40438-白鸭绒  宽松防水 B款黑色灰鸭绒-第二批  宽松防水 B款杏黄白鸭绒-第二批  宽松防水 B款晨灰白鸭绒-第二批  宽松防水 B款牛仔蓝白鸭绒-第二批  宽松防水 B款松石绿白鸭绒-第二批  宽松防水,109722113185,Bosideng/波司登,165/84A 170/88A 175/92A 180/96A 185/100A 190/104A 195/108A 200/112A 205/116A 210/120A,钢铁灰8224 黑黛绿4198 黑黛青5177 黑色8056 香脂绿4213 银石灰8166,B00145111F,other/其他,S M L XL,日系,单排扣,白色 黑色 桔色 红色 咖啡色 卡其,n361,2020年春季,Lining/李宁,S M L XL 2XL 3XL 4XL 5XL,黑色 白色,799,AYMT363-1,品牌LOGO,男女通用,运动休闲,运动生活,70%,70%(含)-75%(不含),松鼠先生,双面穿,格子布,格子,8005黑色白鸭绒 2216白鸭绒黑色拉链口袋 2216白鸭绒藏青色拉链口袋 2216白鸭绒灰色拉链口袋 8005卡其白鸭绒 803白鸭绒立领灰蓝 8005深灰白鸭绒 803白鸭绒立领黑色 803白鸭绒立领卡其 2012黑色 2012卡其 2012红色 975连帽黑色 975连帽卡其 2012深灰 975连帽灰蓝,8005,压皱,羽绒内胆,4XL 5XL 6XL 7XL M L XL 2XL 3XL,卡其色 黑色 红色 黑色+红色【两件装】 黑色+卡其色【两件装】 红色+卡其色【两件装】 两件装自由搭配,M8915,2023年10月,势羽,S M L XL 2XL,田园,黑色 冰蓝 豆绿 卡其,cw889,修身型,原色毛领,黑色8056【经典条纹】 藏青色5019【经典条纹】 石墨灰8186【经典条纹】 橄榄军绿4343【经典条纹】 杏仁米7279【经典条纹】 玉米黄7300【经典条纹】 杏仁米 7279【时尚菱格】 黑色 8056【时尚菱格】 橄榄军绿 4343【时尚菱格】 石墨灰 8186【时尚菱格】,灰鹅绒,BSD20131003,黑色 红色,蒙口鸟,黑色（带帽无袖标） 黑绿色（带帽无袖标）,MKQY202,华萨驰,165 170 175 180 185 190,色块,C3BHT-WN141卡其色,C3BHT-WN141,网易严选,XS XXL S M L XL,雪山白 濡羽黑 新芽绿 砂石棕 苔古绿 幻影黑/白 燕麦米/白,4071568,S M L XL 2XL 3XL 4XL,涤丝纺,简约,白色连帽【大标】 黑色连帽【大标】 白色连帽【小标】 黑色连帽【小标】 白色立领【大标】 白色立领【小标】 黑色立领【小标】 黑色立领【大标】,81%(含)-90%(含),亮片,ANTA/安踏,S/165 M/170 L/175 XL/180 XXL/185 XXXL/190 XXXXL/195,AC1601基础黑-4 AC5206漫步灰-2 AB7008灰雾蓝-1,849,952247912-223384,品牌LOGO 字母,75%(含)-80%(不含),S M L XL 4XL XXL XXXL,基础黑-1 古墙灰-3 深夜蓝-4,952341903-311185,18-24周岁,宽松版偏oversize风 XS S M L XL 2XL,黑色 黄色 红色 克莱因蓝,G208,口袋,165/84A 170/88A 175/92A 180/96A 185/100A 190/104A 195/108A 200/112A 205/116A,藏青色5019 黑色8056 石墨灰8186,B30131033-,黑色 奶茶棕 基础黑 麦卡其 豆绿色 奶白色,锦纶,DYP86C0290,无袖,绿色S 绿色M 绿色L 米白色S 米白色M 米白色L 粉色S 粉色M 粉色L 黑色S 黑色M 黑色L 卡其色S 卡其色M 卡其色L,YE2B612201A,SIMU SWEET/思木甜,红色 黑色 尺码偏大，建议拍小一码 男士红色 男士黑色,SMT-1901,口袋 印花 立体装饰 拉链,雪中思,经典黑2388 卡其色2388 少女粉2388 奶白色2388 中国红2388 经典黑男款2388,2388,口袋 螺纹 纽扣 拉链 树脂固色,300g及以上,黑色8056 黑黛青5177 钢铁灰8224 银石灰8166 黑黛青5177【22新款】 黑色8056【22新款】 银石灰8166【22新款】 钢铁灰8224【22新款】 暗灰渐变9M32【22新款】,BSD10145111,黑色 燕麦色 白迷彩色,YE3B706712D,黑色长款 白色长款 黑色短款 白色短款,91%(含)-95%(含),30-34周岁,黑色 浅蓝色 玫红色 绿色,YE3B63108A6-GF,斗篷型,深藏青色【专柜直发】 奶油米色【专柜直发】 云粉色【专柜直发】 绿色【专柜直发】 藏蓝色【专柜直发】,YE2B624045E,尼丝纺,黑色,南极人,圆领,黑色男款 黑色男款【 黑色男款【送 酒红色女款 酒红色女款【 酒红色女款【送 黑色女款 黑色女款【 黑色女款【送,165/84A/S 170/88A/M 175/92A/L 180/96A/XL 185/100A/XXL 190/104A/XXXL,中灰镶拼67 黑色90 大红92 米白91,HWRAJ4U067A,2022年秋季,黑色 白色 卡其,罗克珊（服饰）,黑色 杏白色 中国红,L2022823,商场同款(线上线下都销售),黑色长款 黑色中长款 黑色短款,黑色金标长款,口袋 背带 拉链,sxx ader,A0 A1 A2 A3,碳灰色 点此图放大看细节,绣花,95%及以上,姃妍,白色 黑色 浅咖色,9001
0,雅鹿,可脱卸内胆,"170（90-115斤）,175（115-130斤）,180（130-145斤）,185（145-160斤）,190（160-185斤）,195（185-200斤）",针织布,纯色,可脱卸帽,"黑色,蓝色",收口袖,白鹅绒,商务休闲,商务绅士,加厚,上班,中长款,印花,中年,羽绒内胆,保暖隔热,200g(含)-250g(不含),90%,外穿,2023-11,90%(含)-95%(不含),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MOOSE KNUCKLES/慕瑟纳可,,S M L XL XXL,,纯色,可脱卸帽,浅灰色/自然色狐毛 橄榄色/黑色狐毛,,鸭绒,,青春流行,,其他休闲,常规款,,,外穿,,300g及以上（含）,80%,,,,MK8681M3QK,2022年冬季,商场同款(线上线下都销售),棉74% 聚酰胺纤维(锦纶)26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,VUUG,,M L XL 2XL 3XL 4XL,其他,其他/other,连帽,白色 黑色 参考尺码表购买,收口袖,白鸭绒,潮,青春流行,加厚,其他休闲,常规款,其他,青少年,外穿,保暖隔热,100g(含)-150g(不含),90%,外穿,2023-11,90%(含)-95%(不含),V-114180W20311-1006,2023年冬季,纯电商(只在线上销售),聚酯纤维100%,徽章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Antin Soul Studios,,M L XL 2XL 3XL,涂层布,字母数字,无帽立领,白色 黑色 紫色 灰绿 01浅卡其 01黑色 01棕色 01墨绿 01紫色 10白色 10黑色 10深灰 10粉色 10紫色,收口袖,白鸭绒,美式休闲,青春流行,加厚,其他休闲,常规款,免烫处理,青少年,外穿,防水,100g(含)-150g(不含),90%,外穿,2023-11,85%(含)-90%(不含),QWN-2310301803,2023年冬季,,聚酯纤维100%,拼色,399元,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,品牌: 棉致,尺码: M L XL 2XL 3XL,图案: 其他/other,领型: 连帽,颜色: 黑色 白色 蓝色 尺码推荐（默认黑色）,袖型: 收口袖,填充物: 鸭绒,货号: JSWZFS-JS7712,细分风格: 潮,基础风格: 青春流行,厚薄: 常规,适用场景: 其他休闲,衣长: 常规款,适用对象: 青年,穿搭方式: 外穿,面料功能: 保暖隔热,含绒量: 90%,上市时间: 2023-11,材质成分: 聚酯纤维100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,贵人鸟,可脱卸内胆,M L XL 2XL 3XL 4XL,其他/other,其他/other,可脱卸帽,白拼黑-男款【鹅绒内胆G款】 黑灰-男款【鹅绒内胆G款】 大红色-男款【鹅绒内胆G款】 白拼黑-女款【鹅绒内胆G款】 大红色-女款【鹅绒内胆G款】 抹茶绿-女款【鹅绒内胆G款】 香芋紫-女款【鹅绒内胆G款】 黑色【鹅绒内胆R款】 铁灰蓝【鹅绒内胆R款】 灰色【鹅绒内胆R款】,散口袖,鹅绒,潮,青春流行,加厚,其他休闲,常规款,免烫处理,青年,羽绒内胆,保暖隔热,100g(含)-150g(不含),,外穿,2023-11,85%(含)-90%(不含),GB481855BEY01B-2,2023年冬季,纯电商(只在线上销售),聚酯纤维100%,拼色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
